User,Rating,Date,ReviewText
Veerabrahmachari A M,Rated 5 stars out of five stars,07-Apr-20,Super work super easy mani
All About Pubg,Rated 4 stars out of five stars,10-Apr-20,recharge prossing is too late then other apps
JUGESH KUMAR,Rated 5 stars out of five stars,07-May-20,very fast credit money in account
Adil Ahmad,Rated 1 stars out of five stars,12-May-20,fraud. bill payment failed 15 days back and they are not refunding the money.
Shrinivas Kulkarni,Rated 1 stars out of five stars,30-May-20,"How can i escalate any issue in mobikiwik, my fastag recharge which was done on 13th may for rs 2000/-, amount debited from my card, but never credited, now mobikiwik is not replying to any of our concern, how can i get this resolved?"
Sourav Jyoti Saikia,Rated 5 stars out of five stars,02-Jun-20,"Easy to use, most helpful"
Mukesh kumar,Rated 1 stars out of five stars,15-Jun-20,Disputed transaction resolution giving too much late and no caustomer care contact no. And no executive contact to the customer for any problem
Varun Tweety,Rated 1 stars out of five stars,11-Jun-20,I'm not able to login please solve this thing
KING MR,Rated 5 stars out of five stars,15-Jun-20,Fast transaction very useful in emergencies😁
Technical Gallery,Rated 5 stars out of five stars,19-Jun-20,Best payment app in india. Made in india made for india
Pappu Singh,Rated 4 stars out of five stars,16-Feb-20,The App is good but not able to add money to wallet page refreshes for posting OTP.
prakash kumar,Rated 2 stars out of five stars,28-Feb-20,Horrible exp. Easily hacked by someone and my wallet money gone.
Pavan Kalyan,Rated 1 stars out of five stars,29-Jan-20,"Don't install this app.I lost 10000 rupees in this app.My primary number has been changed and money from my wallet has been with drawn to other account.There is no proper guidance, no customer care service."
dhnk sj,Rated 1 stars out of five stars,17-Feb-20,Despite trying to give MOBIKWIK Support team a chance to work on my issue & get it resolved I'm being a sort of hellbent & trying to reach dem over chat support=where a more dealyed response is expected. If by God's grace if voice/call support team answers my call once after getting my issues learnt by them WITHIN NO TIME WITHOUT RESPONDING they have such a GREAT ATTITUDE by DISCONNECTING THE CALL RIGHTAWAY😡 .LATER DON'T RECEIVE THE CALL FOR SOME DAYS .
Joseph Anand,Rated 3 stars out of five stars,07-Feb-20,It is superb to use&helpful in any emergency.But charges is too high
jayesh jain,Rated 1 stars out of five stars,14-Feb-20,"Haven't received the refund even after 5 days of failed transaction. No Call support whom i can ask, chat support isn't responding. Ticket #13785492"
Mithu Gupta,Rated 1 stars out of five stars,12-Feb-20,This app is very bad app I have transferred 10 thousand rupees but amount not transferred to accounting and not back in wallet fro 3 days and very bad service if customer care also
Balaji,Rated 1 stars out of five stars,05-Mar-20,Don't use this app ..I transferred money other account but not successful and also debited 5000rupees not refundable still.
Rahul kumar,Rated 1 stars out of five stars,04-Mar-20,"Please don't anyone download this app. This is a very cheap app. I sent 500 rupees to my friend through upi, money was deducted from my account. But the money was not deposited in my friend's account. Nor is there a record of this money in the transaction of this app. even coustmer care phones are not receiving"
Anil Patil,Rated 1 stars out of five stars,07-Mar-20,Not a updated one time only one account in process then others account not working so don't use this app.
Ravikant Kadam,Rated 5 stars out of five stars,14-Mar-20,App is awesome..instant money transfer ....saved many times from hitting my cibil score
YUVATHEJA SK,Rated 1 stars out of five stars,28-Mar-20,"Your app is horrible , always problem found when tried to log in."
Begampur Dance group,Rated 5 stars out of five stars,17-Apr-20,Very good payment aap but super cash is not good
MALHARSINH RAJPUT,Rated 4 stars out of five stars,30-Apr-20,Good ..pls develop more with contact Email ID and Contact number so that customer can reach easily for their issue..
Venigalla Venkatesh,Rated 3 stars out of five stars,17-May-20,Transaction is fast
Hemant Sharma,Rated 5 stars out of five stars,25-May-20,Good mobi team very nice assistant
Vicky Ankolekar,Rated 5 stars out of five stars,29-May-20,I used this app only ticket booking in IRCTC app
Narhe akash 9890533818,Rated 5 stars out of five stars,26-Feb-20,Boost money transfer in bank account not working or service is disable.... Please solve this issue.
biplab singha,Rated 3 stars out of five stars,09-Jun-20,great app for operating for any operation
Jagadish Kumar C,Rated 1 stars out of five stars,06-Feb-20,I recommend not to use this application because they are giving cashback as supercash and u will be not able to convert into cash if u need to convert then u r allowed to convert only 10 supercash per month mean u may get 5 to 6rs and wait for another month to convert again.
Rajesh Sekar,Rated 1 stars out of five stars,23-Jan-20,"Worst app... It was said if i use the mobikwik i will get 10% discount... When i used i got 500 as supercash... 500 was the maximum cap for this offer... When i was about to use it, i was said lik only if i use for another 10000 i can redeem this super cash... Useless"
Shrikant Thopate,Rated 1 stars out of five stars,31-Jan-20,Not able to link aadhar due to which not able used supercash more than 100. Raised complaint 25 days but no revert.
SHAIKH IMTIYAZ. AHMED,Rated 5 stars out of five stars,15-Feb-20,Nice application but supercash iritate some time make it simple cash just cash or cash back there will be no restriction to use cashback or mobikwik supercash
Rakhal Debnath,Rated 5 stars out of five stars,25-Feb-20,Very easy to handle and moreover I like this 'handsome' payment app.
RAVINDER M,Rated 1 stars out of five stars,07-Mar-20,Amount not transfer to bank account it's giving very troubled. I suggested to all public don't use this app.
Divya Verma,Rated 3 stars out of five stars,08-Mar-20,This app is not working very fast becoz its take time to make payments...instant reacharge not done...but overall...its nyc...
saleem raja,Rated 1 stars out of five stars,09-Mar-20,Worthless app. Fraud app not responce customer care. My amound cheat mobikwik app. Amound log wallet not show. Accound disabled.
Chandra Shekar,Rated 4 stars out of five stars,11-Mar-20,Charges are bit high for wallet to bank transfer but for emergency no other options left
Uttam Barle,Rated 5 stars out of five stars,21-Mar-20,"Nice app, easy to use, easily transfer form wallet to bank account"
Animesh Das,Rated 1 stars out of five stars,08-May-20,A chatter application on Google Play Store
True Voice,Rated 5 stars out of five stars,27-Mar-20,Better than the best payment App. Love u mobiquick. Thanks a lot for your service. Love u again.
Sailendra Kumar Halwai,Rated 1 stars out of five stars,31-Mar-20,Everytime I get ad for loan. But at the end it say the location gurgaon is not eligibile. How come. And if it is not eligibile then please stop sending ad
Sajad Naik,Rated 5 stars out of five stars,09-Apr-20,Best App ever For transfer money
rajesh kumar,Rated 2 stars out of five stars,04-May-20,"Poor service by mobikwik. Customer care service very poor I recharge my DTH . Recharge sucessfull, Amount deduct my bank account But money not credit my DTH account last 3 hours . Customer care phone no. not work Very poor service"
Akash kumar,Rated 5 stars out of five stars,01-Jun-20,Very good specialy super cash concept
FUTURE boys,Rated 5 stars out of five stars,05-Jun-20,Easy fast wallet app
saurabh goyal,Rated 1 stars out of five stars,25-Jun-20,Not getting OTP on my number from this app alone
Suyash Baghel,Rated 1 stars out of five stars,09-Mar-20,"Very worst app in all payments app. Never download. You may download pocket Google pay, pocket icici, bhim, Phone pe, Amazon pay in place of this app."
Pranab Deka,Rated 5 stars out of five stars,05-Feb-20,Very good apps...I support it...I got a loan few minutes....
Rajendra Ghadei,Rated 1 stars out of five stars,08-Feb-20,"It is a fraud app.Today in my device mobikwik show a offer that""₹50 cashback on minimum add money₹199""l try this offer and add ₹199 on my wallet but there is no cashback."
Kishore Venkatesan,Rated 1 stars out of five stars,13-Feb-20,Worst experience... Wallet transfer doesn't happen. Instead u will lose money & no response from mobikwik..
Amazing Shots & Creation,Rated 2 stars out of five stars,11-Mar-20,Worst cashback app...and upi app.....I can't use this app for money transfer... I want to need a merchant account. But there are no Agent.....
Mounika Pilli,Rated 5 stars out of five stars,25-Feb-20,1 reason this app really made my task easy is that I can convert my payback points into supercash and make any transaction easily within 2 seconds.
Giselle The Best,Rated 1 stars out of five stars,13-Feb-20,"Pathetic service, even after you pay the emi in time, they charge you just because it's not reflecting in their system because their system is slow. There is no help at all to get the refund back. Every month it's a struggle to get the paid emi updated on the system."
Akash Chauhan,Rated 5 stars out of five stars,23-Feb-20,Very nice apps really i got loan this apps given easily loan just do aadhar card proper verification then check eligible or not loan given.but my loan approved I got first loan 23000.thank u for given me loan I pay now monthly Emi proper 5th date 2250.
Krishna Varma,Rated 5 stars out of five stars,27-Feb-20,"Better app than some of the other apps, instant loan is also better option for quick money"
