User,Rating,Date,ReviewText
Dr. Nisar Ahmed Peerzade,Rated 5 stars out of five stars,14-Apr-20,It's very safe and hassle free. I'm very happy with the service and support 24/7.
Suraj Jatain,Rated 5 stars out of five stars,10-Apr-20,I used to maintain Paytm wallet for fast tag & other utility. Now no option to add money to wallet in APP. how do I add money / recoup my eallet
Kumar Abhishek Chand,Rated 5 stars out of five stars,20-Apr-20,Paytm is the best and Secure payment Bank ...Easy method transfer payment. ..I love this bank.☺
Sam E433 official,Rated 5 stars out of five stars,22-Jun-20,Very fast and friendly to use
Sanwarmal Chitlangia,Rated 5 stars out of five stars,30-Apr-20,Best app for online recharges and bill payment I just want more cashback offers. Otherwise this app is best.
Slipped In Gameverse,Rated 1 stars out of five stars,05-May-20,Still cant complete KYC by myself getting session logged out pop up msg all the time. Fix this!
Paresh Ranka,Rated 4 stars out of five stars,30-Apr-20,Good payment option. Acceptable of the qrcode is across all the major store. Only offer are less but still okay.
dinesh kumar,Rated 4 stars out of five stars,22-May-20,"it is a very perfect app for all money transfer, E G recharge and various function"
Aadil Verma,Rated 4 stars out of five stars,08-May-20,Nice aap. Most amazing thing is that it works when your daily data balance has been exhausted
Mohit Garg,Rated 1 stars out of five stars,21-May-20,"Trying to complete my kyc from last 1 hour via aadhar online but it always shows ""Something went wrong please try again later"""
arindam das,Rated 5 stars out of five stars,16-Jun-20,This app is very good.....but Paytm payment bank sms charge is very bad...
Bhuban Poudel,Rated 5 stars out of five stars,16-May-20,Use full paytm payment bank i loved it.. Smooth and usefull app. But Recommanded adds showing in display need to improve this otwhrwiss it's very good for paymnt
prem kumar,Rated 5 stars out of five stars,22-May-20,In experience it is the best and useful for money transfer and other services.
Boss Ji,Rated 5 stars out of five stars,21-May-20,This app is giving a good experience and easly money transfer bank to bank and sand money 💰 with friends.this paytm app is very good and use easy.
rubesh naidu,Rated 1 stars out of five stars,19-Jun-20,paytm bank doesn't work properly when u needed after creating FD iam nt able redeem full amount and I think so no other banks will be having ths issue
Amar Bhuskade,Rated 5 stars out of five stars,13-Jun-20,Nice app for recharge and bill payment..
COOK WITH ANU,Rated 5 stars out of five stars,26-Jun-20,Very good very easy to use Reminds me every time thanks
Jitendra Sahu,Rated 3 stars out of five stars,30-May-20,In UPI payment success page the share button is not working. Nothing happen after clicking button.
MODERN GAMING,Rated 1 stars out of five stars,03-Jun-20,In my device all apps are working fine but from few days paytm is not opening
Pandit Anjali,Rated 1 stars out of five stars,12-Jun-20,the charges taken by paytm is so unreasonable. i have been using paytm so long time but now the r take chareges on wallet to account. its better u use google pay or phonepe..u cant remove u r money from wallet bcoz of 5% intrest i m giving this app 0 star but for the review i have to give it star... dont download this app.
Sudip Kundu,Rated 1 stars out of five stars,20-Apr-20,The icons on your app keeps on loading forever even if my internet is good.
Rahul Saket,Rated 5 stars out of five stars,20-May-20,good app. Also use on shop payment. Its use app on lockdown periods time.
Gaurav Valera,Rated 1 stars out of five stars,11-Jun-20,app launches automatically after unlocking the device - OnePlus 6_Android 9
Gadge Vaibhav,Rated 5 stars out of five stars,03-May-20,Best app for online recharge banking and many more facilities.
sumeet pant,Rated 4 stars out of five stars,15-May-20,Easier bill payment in latest version than previous versions.
R L,Rated 5 stars out of five stars,17-May-20,#VocalForLocal. Start chatting option like WhatsApp because whatsapp is starting wallet option. Come on fast
Jaswinder Singh,Rated 1 stars out of five stars,06-Jun-20,"I had done my kyc verification, but still not able to make payment from paytm wallet. Provide solution."
Prince Pal,Rated 2 stars out of five stars,19-Apr-20,I love this app for online payment.But it get worst on every update.
biplab sarma,Rated 5 stars out of five stars,30-May-20,Paytm is my best payment app. I am till now latest 3 years use this app and best service another payment apps.
खुदाका बन्दा प्यार का सागर,Rated 5 stars out of five stars,24-Apr-20,Super .my pending payment since 2016. Rs 1200.00 pay to Recharge DTH. DISH TV. ON REFUND TILL DATE.
Dipen Gohel,Rated 3 stars out of five stars,23-Jun-20,Proper Cash back offers must be continuing as given earlier
Faheem Maqbool,Rated 1 stars out of five stars,27-May-20,It's too good... But postpaid recharge for JandK is not available.... Postpaid recharge on this app is very very hard...... Other wise app is good
Nikhil sahal,Rated 5 stars out of five stars,14-Jun-20,Keeps your record and there is no confusion of payments
Jose Rita1942,Rated 5 stars out of five stars,16-Jun-20,Good and convenient source for payments.
NooB GaminG,Rated 1 stars out of five stars,20-Apr-20,Worst payment app ever i use Bugs are so much No coupon showing after selecting reacharge section Any payment section doesn't allowing any cashback coupons Seriously this is the way companies are frauding with people Uninstalled this
Faizan Rehmani,Rated 1 stars out of five stars,26-Apr-20,It requires always update and without update it can't perform any payment option and any payment
Selvakumar D J,Rated 1 stars out of five stars,03-May-20,Why should i use your wallet. I will prefer BITCOIN wallet. Globaly transfer money with out any loss. Here for every 500rs 25rs charges even after the RBI cutoff many charges during the COVID-19 situvation. Bitcoin in the real digital currency.
ANSHU NARANG,Rated 1 stars out of five stars,15-May-20,If it reads..Unfortunately Paytm has stopped....you've had it...!!!does not get rectified for ages...
A Google user,Rated 2 stars out of five stars,03-Jun-20,very good app. delivers good quality products. I have a question that what is the meaning of lot size? please tell me if anyone knows the answer.
sahil eijaz,Rated 4 stars out of five stars,12-Jun-20,Very useful app as compare to other apps like phone pay etc I love this aap coz it gives me best service.... Easy way for money transfer.........
Anisha Verma,Rated 5 stars out of five stars,19-Jun-20,Just scan and pay. Too much fun.
poonam kalra,Rated 5 stars out of five stars,24-Jun-20,Amazing and best online payment transaction experience
syed Zaka,Rated 5 stars out of five stars,09-Jun-20,This app is good for paying Bill's and transfering
Aaryan Emox,Rated 5 stars out of five stars,08-Apr-20,Aadhar verification with otp kyc option is not working this is very bad thing please fix this issue as soon as possible
SANJAY MISHRA,Rated 1 stars out of five stars,15-Apr-20,"it's new feature to read e-news paper is only to make fool as it doesn't show any e-news paper and shows a heading ""news at paytm"" n an arrow to go back."
Vikas Sharma,Rated 1 stars out of five stars,29-Apr-20,i can't enter my another bank account to pytym. whenever i try to enter my another account it says somthing went wrong.try after some time. i face this issue from last two months.plz help
Shubham Tomar,Rated 5 stars out of five stars,18-May-20,This is so awesome and nice application for payment in lockdown days.
devendra shakyawar,Rated 2 stars out of five stars,24-Jun-20,"It lacks, so many updates, too slow."
Sunny Kumar,Rated 1 stars out of five stars,24-Jun-20,Worst app not for poor people and not helpfull want extra charge for credit card service 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬
Selvan Muthusamy,Rated 5 stars out of five stars,09-Apr-20,This app is very useful to transfer the money!!! This is the very useful application to me
Seema Datar,Rated 1 stars out of five stars,11-Apr-20,TRASH APP 👎 Totally disappointing and wastes time on all sorts of verification. Not at all user friendly. Always asking for personal details. Never to be downloaded in case of emergency. Waste of time. Deleting it forever.
Rajan babu tepan,Rated 4 stars out of five stars,18-Apr-20,"I am very disappointed with the mandatory of SMS and location, otherwise it's a best finance app."
vishvender sharma,Rated 1 stars out of five stars,14-Apr-20,I didn't get promo code option when I recharged my dish tv while I have a promo code. I tried many times but I didn't get any option
Sivasankaranarayanan Perumal,Rated 1 stars out of five stars,04-May-20,Nowadays very bad taking very long to login and the and there is no proper Clarity on the offers
Kunal Singha,Rated 1 stars out of five stars,27-Apr-20,Problem With Bank Option Too Slow. Sometimes Not opening....... Please fix banking option .....
Jitendra Shelat,Rated 5 stars out of five stars,05-May-20,"Some time app works slowly. Other wise, it's accurate & safe as well."
Santhanam Tn,Rated 5 stars out of five stars,24-Jun-20,Fast and convenient. I only hope it's safe
Aryavir Malik,Rated 5 stars out of five stars,03-May-20,Very good and helpful app The security features are good For online payment this app will be best and secured
Rahul Shindey,Rated 1 stars out of five stars,03-May-20,Now it is day by day getting worse. I am facing issue related to transaction failing while my money deducting for that perticular transaction from 3-4 months maybe more. I have to complaint several time to get my money back. Why paytm doing this to me. I recently faced that situation again. I had complainted about it and they are sending me push notification about your query resolved but I still not recieved my money back to origin source of payment. In this pandemic and economic crisis
